start_id,end_id,type
https://openalex.org/W1570448133,https://openalex.org/C119857082,RELATED_TO
https://openalex.org/W1570448133,https://openalex.org/C2522767166,RELATED_TO
https://openalex.org/W1570448133,https://openalex.org/C124101348,RELATED_TO
https://openalex.org/W1570448133,https://openalex.org/C154945302,RELATED_TO
https://openalex.org/W4211049957,https://openalex.org/A5108711177,WRITTEN_BY
https://openalex.org/W4211049957,https://openalex.org/A5080713659,WRITTEN_BY
https://openalex.org/W4211049957,https://openalex.org/C154945302,RELATED_TO
https://openalex.org/W4211049957,https://openalex.org/C41008148,RELATED_TO
https://openalex.org/W4211049957,https://openalex.org/C119857082,RELATED_TO
https://openalex.org/W4211049957,https://openalex.org/C61326573,RELATED_TO
https://openalex.org/W4211049957,https://openalex.org/C163716315,RELATED_TO
https://openalex.org/W4211049957,https://openalex.org/C185592680,RELATED_TO
https://openalex.org/W4211049957,https://openalex.org/C147597530,RELATED_TO
https://openalex.org/W1639032689,https://openalex.org/A5110057218,WRITTEN_BY
https://openalex.org/W1639032689,https://openalex.org/C75608658,RELATED_TO
https://openalex.org/W1639032689,https://openalex.org/C41008148,RELATED_TO
https://openalex.org/W1639032689,https://openalex.org/C110332635,RELATED_TO
https://openalex.org/W1639032689,https://openalex.org/C8880873,RELATED_TO
https://openalex.org/W1639032689,https://openalex.org/C119857082,RELATED_TO
https://openalex.org/W1639032689,https://openalex.org/C154945302,RELATED_TO
https://openalex.org/W1639032689,https://openalex.org/C161164918,RELATED_TO
https://openalex.org/W1639032689,https://openalex.org/C80444323,RELATED_TO
https://openalex.org/W1639032689,https://openalex.org/C11413529,RELATED_TO
https://openalex.org/W1639032689,https://openalex.org/C199360897,RELATED_TO
https://openalex.org/W1639032689,https://openalex.org/C4935549,RELATED_TO
https://openalex.org/W1746819321,https://openalex.org/A5108711177,WRITTEN_BY
https://openalex.org/A5108711177,https://openalex.org/I4210112925,AFFILIATED_WITH
https://openalex.org/A5108711177,https://openalex.org/I149899117,AFFILIATED_WITH
https://openalex.org/W1746819321,https://openalex.org/A5080713659,WRITTEN_BY
https://openalex.org/W1746819321,https://openalex.org/C119857082,RELATED_TO
https://openalex.org/W1746819321,https://openalex.org/C154945302,RELATED_TO
https://openalex.org/W1746819321,https://openalex.org/C41008148,RELATED_TO
https://openalex.org/W1746819321,https://openalex.org/C115903097,RELATED_TO
https://openalex.org/W1746819321,https://openalex.org/C61326573,RELATED_TO
https://openalex.org/W1746819321,https://openalex.org/C49937458,RELATED_TO
https://openalex.org/W1746819321,https://openalex.org/C14948415,RELATED_TO
https://openalex.org/W1746819321,https://openalex.org/C12267149,RELATED_TO
https://openalex.org/W1746819321,https://openalex.org/C122280245,RELATED_TO
https://openalex.org/W1746819321,https://openalex.org/C50644808,RELATED_TO
https://openalex.org/W1746819321,https://openalex.org/C163716315,RELATED_TO
https://openalex.org/W1746819321,https://openalex.org/C121332964,RELATED_TO
https://openalex.org/W1746819321,https://openalex.org/C62520636,RELATED_TO
https://openalex.org/W2084812512,https://openalex.org/A5043442839,WRITTEN_BY
https://openalex.org/W2084812512,https://openalex.org/C41008148,RELATED_TO
https://openalex.org/W2084812512,https://openalex.org/C77088390,RELATED_TO
https://openalex.org/W2084812512,https://openalex.org/C154945302,RELATED_TO
https://openalex.org/W1503398984,https://openalex.org/A5103362817,WRITTEN_BY
https://openalex.org/W1503398984,https://openalex.org/C41008148,RELATED_TO
https://openalex.org/W1503398984,https://openalex.org/C49937458,RELATED_TO
https://openalex.org/W1503398984,https://openalex.org/C154945302,RELATED_TO
https://openalex.org/W1503398984,https://openalex.org/C9652623,RELATED_TO
https://openalex.org/W1503398984,https://openalex.org/C152565575,RELATED_TO
https://openalex.org/W1503398984,https://openalex.org/C173801870,RELATED_TO
https://openalex.org/W1503398984,https://openalex.org/C119857082,RELATED_TO
https://openalex.org/W1503398984,https://openalex.org/C155846161,RELATED_TO
https://openalex.org/W1503398984,https://openalex.org/C2776135515,RELATED_TO
https://openalex.org/W1503398984,https://openalex.org/C2777904410,RELATED_TO
https://openalex.org/W1503398984,https://openalex.org/C199360897,RELATED_TO
https://openalex.org/W1503398984,https://openalex.org/C33923547,RELATED_TO
https://openalex.org/W1503398984,https://openalex.org/C202444582,RELATED_TO
https://openalex.org/W4212863985,https://openalex.org/C41008148,RELATED_TO
https://openalex.org/W4212863985,https://openalex.org/C154945302,RELATED_TO
https://openalex.org/W4212863985,https://openalex.org/C153180895,RELATED_TO
https://openalex.org/W1504694836,https://openalex.org/A5010384159,WRITTEN_BY
https://openalex.org/A5010384159,https://openalex.org/I145311948,AFFILIATED_WITH
https://openalex.org/W1504694836,https://openalex.org/A5071525910,WRITTEN_BY
https://openalex.org/W1504694836,https://openalex.org/C75306776,RELATED_TO
https://openalex.org/W1504694836,https://openalex.org/C154945302,RELATED_TO
https://openalex.org/W1504694836,https://openalex.org/C41008148,RELATED_TO
https://openalex.org/W1504694836,https://openalex.org/C84525736,RELATED_TO
https://openalex.org/W1504694836,https://openalex.org/C119857082,RELATED_TO
https://openalex.org/W1504694836,https://openalex.org/C2777855551,RELATED_TO
https://openalex.org/W1504694836,https://openalex.org/C183931066,RELATED_TO
https://openalex.org/W1504694836,https://openalex.org/C5481197,RELATED_TO
https://openalex.org/W1504694836,https://openalex.org/C10229987,RELATED_TO
https://openalex.org/W1504694836,https://openalex.org/C136764020,RELATED_TO
https://openalex.org/W1504694836,https://openalex.org/C33923547,RELATED_TO
https://openalex.org/W1504694836,https://openalex.org/C134306372,RELATED_TO
https://openalex.org/W1534477342,https://openalex.org/A5074537073,WRITTEN_BY
https://openalex.org/A5074537073,https://openalex.org/I131249849,AFFILIATED_WITH
https://openalex.org/W1534477342,https://openalex.org/C41008148,RELATED_TO
https://openalex.org/W1534477342,https://openalex.org/C22019652,RELATED_TO
https://openalex.org/W1534477342,https://openalex.org/C45942800,RELATED_TO
https://openalex.org/W1534477342,https://openalex.org/C46686674,RELATED_TO
https://openalex.org/W1534477342,https://openalex.org/C141404830,RELATED_TO
https://openalex.org/W1534477342,https://openalex.org/C154945302,RELATED_TO
https://openalex.org/W1534477342,https://openalex.org/C119857082,RELATED_TO
https://openalex.org/W1534477342,https://openalex.org/C95623464,RELATED_TO
https://openalex.org/W1534477342,https://openalex.org/C107673813,RELATED_TO
https://openalex.org/W1534477342,https://openalex.org/C153180895,RELATED_TO
https://openalex.org/W1534477342,https://openalex.org/C50644808,RELATED_TO
https://openalex.org/W2118020653,https://openalex.org/A5063975186,WRITTEN_BY
https://openalex.org/A5063975186,https://openalex.org/I4210107558,AFFILIATED_WITH
https://openalex.org/W2118020653,https://openalex.org/C41008148,RELATED_TO
https://openalex.org/W2118020653,https://openalex.org/C94124525,RELATED_TO
https://openalex.org/W2118020653,https://openalex.org/C63000827,RELATED_TO
https://openalex.org/W2118020653,https://openalex.org/C154945302,RELATED_TO
https://openalex.org/W2118020653,https://openalex.org/C95623464,RELATED_TO
https://openalex.org/W2118020653,https://openalex.org/C119857082,RELATED_TO
https://openalex.org/W2118020653,https://openalex.org/C2986744138,RELATED_TO
https://openalex.org/W2118020653,https://openalex.org/C204321447,RELATED_TO
https://openalex.org/W2118020653,https://openalex.org/C199360897,RELATED_TO
https://openalex.org/W2953384591,https://openalex.org/A5109387322,WRITTEN_BY
https://openalex.org/A5109387322,https://openalex.org/I1291425158,AFFILIATED_WITH
https://openalex.org/W2953384591,https://openalex.org/A5110193634,WRITTEN_BY
https://openalex.org/A5110193634,https://openalex.org/I1291425158,AFFILIATED_WITH
https://openalex.org/W2953384591,https://openalex.org/A5100665512,WRITTEN_BY
https://openalex.org/A5100665512,https://openalex.org/I1291425158,AFFILIATED_WITH
https://openalex.org/W2953384591,https://openalex.org/A5100715424,WRITTEN_BY
https://openalex.org/A5100715424,https://openalex.org/I1291425158,AFFILIATED_WITH
https://openalex.org/W2953384591,https://openalex.org/A5068599616,WRITTEN_BY
https://openalex.org/A5068599616,https://openalex.org/I1291425158,AFFILIATED_WITH
https://openalex.org/W2953384591,https://openalex.org/A5043872671,WRITTEN_BY
https://openalex.org/A5043872671,https://openalex.org/I1291425158,AFFILIATED_WITH
https://openalex.org/W2953384591,https://openalex.org/A5004386681,WRITTEN_BY
https://openalex.org/A5004386681,https://openalex.org/I1291425158,AFFILIATED_WITH
https://openalex.org/W2953384591,https://openalex.org/A5012998255,WRITTEN_BY
https://openalex.org/A5012998255,https://openalex.org/I1291425158,AFFILIATED_WITH
https://openalex.org/W2953384591,https://openalex.org/A5029611587,WRITTEN_BY
https://openalex.org/A5029611587,https://openalex.org/I1291425158,AFFILIATED_WITH
https://openalex.org/W2953384591,https://openalex.org/A5089543053,WRITTEN_BY
https://openalex.org/A5089543053,https://openalex.org/I1291425158,AFFILIATED_WITH
https://openalex.org/W2953384591,https://openalex.org/A5000650022,WRITTEN_BY
https://openalex.org/A5000650022,https://openalex.org/I1291425158,AFFILIATED_WITH
https://openalex.org/W2953384591,https://openalex.org/A5009510257,WRITTEN_BY
https://openalex.org/A5009510257,https://openalex.org/I1291425158,AFFILIATED_WITH
https://openalex.org/W2953384591,https://openalex.org/A5024140027,WRITTEN_BY
https://openalex.org/A5024140027,https://openalex.org/I1291425158,AFFILIATED_WITH
https://openalex.org/W2953384591,https://openalex.org/A5063771762,WRITTEN_BY
https://openalex.org/A5063771762,https://openalex.org/I1291425158,AFFILIATED_WITH
https://openalex.org/W2953384591,https://openalex.org/A5067335143,WRITTEN_BY
https://openalex.org/A5067335143,https://openalex.org/I1291425158,AFFILIATED_WITH
https://openalex.org/W2953384591,https://openalex.org/A5028992619,WRITTEN_BY
https://openalex.org/A5028992619,https://openalex.org/I1291425158,AFFILIATED_WITH
https://openalex.org/W2953384591,https://openalex.org/A5016586245,WRITTEN_BY
https://openalex.org/A5016586245,https://openalex.org/I1291425158,AFFILIATED_WITH
https://openalex.org/W2953384591,https://openalex.org/A5004650249,WRITTEN_BY
https://openalex.org/A5004650249,https://openalex.org/I1291425158,AFFILIATED_WITH
https://openalex.org/W2953384591,https://openalex.org/A5014405928,WRITTEN_BY
https://openalex.org/A5014405928,https://openalex.org/I1291425158,AFFILIATED_WITH
https://openalex.org/W2953384591,https://openalex.org/A5080764662,WRITTEN_BY
https://openalex.org/A5080764662,https://openalex.org/I1291425158,AFFILIATED_WITH
https://openalex.org/W2953384591,https://openalex.org/A5104075606,WRITTEN_BY
https://openalex.org/A5104075606,https://openalex.org/I1291425158,AFFILIATED_WITH
https://openalex.org/W2953384591,https://openalex.org/A5102988664,WRITTEN_BY
https://openalex.org/A5102988664,https://openalex.org/I1291425158,AFFILIATED_WITH
https://openalex.org/W2953384591,https://openalex.org/C2778755073,RELATED_TO
https://openalex.org/W2953384591,https://openalex.org/C41008148,RELATED_TO
